title,price,damage_condition,category,country_version,consumption,mileage,cubic_capacity,power,fuel,emission,num_owners,num_seats,door_count,transmission,emission_class,emssion_sticker,first_registration,hu,climatisation,construction_year,park_assist,airbag,manufacturer_color_name,color,interior,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,features,dealer_name,dealer_postal_code,dealer_city,dealer_address,dealer_phone,dealer_rating,dealer_quantity_ratings,publishing_date
Volkswagen Golf VII 1.5 TSIHighline DSG Navi LED Klima PDC,22.450 €,Unfallfrei,"Limousine, Jahreswagen",Deutsche Ausführung,"ca. 5,0 l/100km (kombiniert)
ca. 6,5 l/100km (innerorts)
ca. 4,1 l/100km (außerorts)",7.720 km,1.498 cm³,96 kW (131 PS),Benzin,ca. 119 g/km (kombiniert),1,5,4/5,Automatik,Euro6,4 (Grün),07/2019,Neu,2-Zonen-Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",0Q Pure White,Weiß,"Stoff, Schwarz",,,,,,,,,,,,,"ABS
Abstandstempomat
Abstandswarner
Ambiente-Beleuchtung
Android Auto
Apple CarPlay
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Induktionsladen für Smartphones
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Massagesitze
Müdigkeitswarner
Multifunktionslenkrad
Musikstreaming integriert
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Partikelfilter
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Scheinwerferreinigung
Servolenkung
Sitzheizung
Sommerreifen
Sportsitze
Start/Stopp-Automatik
Totwinkel-Assistent
Touchscreen
Traktionskontrolle
Tuner/Radio
USB
Winterpaket
WLAN / Wifi Hotspot
Zentralverriegelung",Volkswagen Automobile Berlin GmbH,13599,Berlin,Am Juliusturm 10,+49 (0)30 9210915238,4.1,19,08.04.2020
Volkswagen Polo 1.0 TSI Highline OPF (EURO 6d-TEMP),21.950 €,Unfallfrei,"Limousine, Vorführfahrzeug",Deutsche Ausführung,"4,6 l/100km (kombiniert)*
5,5 l/100km (innerorts)*
4,1 l/100km (außerorts)*",9.520 km,999 cm³,85 kW (116 PS),Benzin,109 g/km (kombiniert)*,1,5,4/5,Automatik,Euro6d-TEMP,4 (Grün),09/2019,Neu,2-Zonen-Klimaautomatik,,"Vorne, Hinten, Kamera","Front-, Seiten- und weitere Airbags",Limestone Grey Metallic,Grau Metallic,"Stoff, Grau",https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/2EAAAOSwbLpejaZP/$_57.jpg,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/v5wAAOSwf-ReZTtC/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/qyoAAOSwoGdejaZP/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/XlcAAOSwBBVejaZP/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/2g0AAOSwROtejaZP/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/sB4AAOSwOJhejaZP/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/WUMAAOSw1PNejaZP/$_57.jpg,,,,,,"ABS
Abstandstempomat
Abstandswarner
Ambiente-Beleuchtung
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Gepäckraumabtrennung
Geschwindigkeitsbegrenzer
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Partikelfilter
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sommerreifen
Sportsitze
Start/Stopp-Automatik
Totwinkel-Assistent
Touchscreen
Traktionskontrolle
Tuner/Radio
USB
Volldigitales Kombiinstrument
Winterpaket
WLAN / Wifi Hotspot
Zentralverriegelung",Volkswagen Automobile Berlin GmbH,13599,Berlin,Am Juliusturm 10,+49 (0)30 8145187339,4.1,19,08.04.2020
Volkswagen Golf VII 1.0 TSI BMT Comfortline SITZHZ ASG36 BT,17.333 €,Unfallfrei,"Limousine, Jahreswagen",Deutsche Ausführung,"ca. 4,9 l/100km (kombiniert)
ca. 5,6 l/100km (innerorts)
ca. 4,5 l/100km (außerorts)",3.639 km,999 cm³,85 kW (116 PS),Benzin,ca. 111 g/km (kombiniert),1,5,4/5,Schaltgetriebe,Euro6d-TEMP,4 (Grün),04/2019,04/2022,Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",Deep Black Perleffekt (Schwarz),Schwarz Metallic,"Stoff, Schwarz",https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/LQsAAOSwGmtejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/lvQAAOSwiYlejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/YykAAOSwugJejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/H4sAAOSw~9FejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/DZ0AAOSw73xejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/~RMAAOSw8qBejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/MMsAAOSwoZZejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/tPcAAOSwlsVejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/tPcAAOSwlsVejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/vRYAAOSwPz1ejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/sOsAAOSw0BVejaC9/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/i6QAAOSwQEtejaC9/$_57.jpg,"ABS
Abstandswarner
Allwetterreifen
Armlehne
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Induktionsladen für Smartphones
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Musikstreaming integriert
Nichtraucher-Fahrzeug
Notbremsassistent
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Servolenkung
Sitzheizung
Start/Stopp-Automatik
Touchscreen
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Autozentrum Zeesen GmbH,15711,Königs-Wusterhausen,Im Gewerbepark 27,+49 (0)3375 251828026,4.8,139,08.04.2020
Volkswagen Golf VI GTI Optik / LM Räder,7.999 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 5,7 l/100km (kombiniert)
ca. 7,1 l/100km (innerorts)
ca. 4,9 l/100km (außerorts)",85.703 km,1.197 cm³,77 kW (105 PS),"Benzin, E10-geeignet",ca. 134 g/km (kombiniert),1,5,4/5,Schaltgetriebe,Euro5,4 (Grün),07/2012,Neu,Klimaautomatik,2012,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",,Silber Metallic,"Stoff, Grau",https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/~MsAAOSwJrBejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/stMAAOSwLE5ejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/XuMAAOSw4i5ejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/JGkAAOSw2aJejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/Ty0AAOSwv~pejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/2SAAAOSwZsdejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/AL8AAOSwhRZejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/EpgAAOSwVrZejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/EpgAAOSwVrZejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/04wAAOSwCf5ejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/huoAAOSwl4xejX-q/$_57.jpg,https://i.ebayimg.com/00/s/OTMzWDE0MDA=/z/PRkAAOSw3FlejX-q/$_57.jpg,"ABS
Alarmanlage
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Innenspiegel autom. abblendend
Isofix
Kurvenlicht
Lederlenkrad
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Regensensor
Scheckheftgepflegt
Servolenkung
Sitzheizung
Skisack
Sommerreifen
Soundsystem
Sportsitze
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Levy Motor Company GmbH & Co. KG,06886,Wittenberg,Coswiger Landstr. 6,+49 (0)3491 643027545,4.7,15,08.04.2020
Audi A1 Sportback S line 30 TFSI 6-Gang,31.900 €,Unfallfrei,"Limousine, Vorführfahrzeug",Deutsche Ausführung,"4,9 l/100km (kombiniert)*
6,0 l/100km (innerorts)*
4,2 l/100km (außerorts)*",6.001 km,999 cm³,85 kW (116 PS),Benzin,111 g/km (kombiniert)*,1,5,4/5,Schaltgetriebe,Euro6d-TEMP,4 (Grün),03/2020,Neu,2-Zonen-Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",Chronosgrau Metallic,Grau Metallic,"Teilleder, Andere",https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/5H8AAOSwNKRejX1Z/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/MFQAAOSwx9pejX1Z/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/EogAAOSw8nFejX1Z/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/DXYAAOSwAS1ejX1Z/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/B7IAAOSw7SZejX1Z/$_57.jpg,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/ShgAAOSw59hejX1Z/$_57.jpg,,,,,,,"ABS
Abstandswarner
Ambiente-Beleuchtung
Android Auto
Apple CarPlay
Armlehne
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Induktionsladen für Smartphones
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
Leichtmetallfelgen
Lichtsensor
Multifunktionslenkrad
Musikstreaming integriert
Navigationssystem
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Partikelfilter
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Soundsystem
Sportfahrwerk
Sportpaket
Sportsitze
Sprachsteuerung
Spurhalteassistent
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Totwinkel-Assistent
Traktionskontrolle
Tuner/Radio
USB
Verkehrszeichenerkennung
Volldigitales Kombiinstrument
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Audi A1 Sportback S line 40 TFSI S tronic,25.800 €,Unfallfrei,"Limousine, Jahreswagen",Deutsche Ausführung,"ca. 6,0 l/100km (kombiniert)
ca. 8,2 l/100km (innerorts)
ca. 4,8 l/100km (außerorts)",6.632 km,1.984 cm³,147 kW (200 PS),Benzin,ca. 142 g/km (kombiniert),1,5,4/5,Automatik,Euro6d-TEMP,4 (Grün),05/2019,05/2022,2-Zonen-Klimaautomatik,,Hinten,"Front-, Seiten- und weitere Airbags",Tiomangrün - Mythosschwarz Met,Grün Metallic,"Stoff, Grau",,,,,,,,,,,,,"ABS
Abstandswarner
Android Auto
Apple CarPlay
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Isofix
Lederlenkrad
LED-Scheinwerfer
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Musikstreaming integriert
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Partikelfilter
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Sommerreifen
Sportfahrwerk
Sportpaket
Sportsitze
Sprachsteuerung
Spurhalteassistent
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Totwinkel-Assistent
Traktionskontrolle
Tuner/Radio
USB
Volldigitales Kombiinstrument
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Audi A4 sport 2.0 TFSI ultra S tronic,32.500 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 5,9 l/100km (kombiniert)
ca. 7,4 l/100km (innerorts)
ca. 5,0 l/100km (außerorts)",6.500 km,1.984 cm³,140 kW (190 PS),Benzin,ca. 140 g/km (kombiniert),1,5,4/5,Automatik,Euro6c,4 (Grün),08/2018,08/2021,Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",Mythosschwarz Metallic,Schwarz Metallic,"Teilleder, Schwarz",,,,,,,,,,,,,"ABS
Abstandswarner
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Heckklappe
Elektr. Seitenspiegel
Elektr. Sitzeinstellung
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Navigationssystem
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sommerreifen
Soundsystem
Sportfahrwerk
Sportpaket
Sportsitze
Sprachsteuerung
Start/Stopp-Automatik
Tempomat
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Audi S4 3.0 TFSI quattro tiptronic,51.700 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 7,5 l/100km (kombiniert)
ca. 9,9 l/100km (innerorts)
ca. 6,1 l/100km (außerorts)",8.100 km,2.995 cm³,260 kW (354 PS),Benzin,ca. 178 g/km (kombiniert),1,5,4/5,Automatik,Euro6,4 (Grün),08/2018,08/2021,3-Zonen-Klimaautomatik,,"Vorne, Hinten, Kamera","Front-, Seiten- und weitere Airbags",Misanorot Perleffekt,Rot Metallic,"Vollleder, Schwarz",,,,,,,,,,,,,"ABS
Abstandstempomat
Abstandswarner
Allradantrieb
Ambiente-Beleuchtung
Android Auto
Apple CarPlay
Armlehne
Berganfahrassistent
Blendfreies Fernlicht
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Heckklappe
Elektr. Seitenspiegel
Elektr. Sitzeinstellung
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Induktionsladen für Smartphones
Innenspiegel autom. abblendend
Isofix
Isofix Beifahrersitz
Kurvenlicht
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Massagesitze
Multifunktionslenkrad
Musikstreaming integriert
Navigationssystem
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Schiebedach
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Sommerreifen
Soundsystem
Sportfahrwerk
Sportpaket
Sportsitze
Sprachsteuerung
Spurhalteassistent
Start/Stopp-Automatik
Traktionskontrolle
Tuner/Radio
USB
Verkehrszeichenerkennung
Volldigitales Kombiinstrument
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Audi A1 Sportback sport 1.0 TFSI 5-Gang,17.870 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 4,4 l/100km (kombiniert)
ca. 5,2 l/100km (innerorts)
ca. 3,9 l/100km (außerorts)",3.376 km,999 cm³,70 kW (95 PS),Benzin,ca. 104 g/km (kombiniert),1,5,4/5,Schaltgetriebe,Euro6,4 (Grün),12/2018,12/2021,Klimaautomatik,,Hinten,"Front-, Seiten- und weitere Airbags",Utopiablau Metallic,Blau Metallic,"Stoff, Schwarz",,,,,,,,,,,,,"ABS
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Gepäckraumabtrennung
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sommerreifen
Sportfahrwerk
Sportsitze
Sprachsteuerung
Start/Stopp-Automatik
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Audi A1 Sportback sport 1.0 TFSI 5-Gang,17.870 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 4,4 l/100km (kombiniert)
ca. 5,2 l/100km (innerorts)
ca. 3,9 l/100km (außerorts)",3.376 km,999 cm³,70 kW (95 PS),Benzin,ca. 104 g/km (kombiniert),1,5,4/5,Schaltgetriebe,Euro6,4 (Grün),12/2018,12/2021,Klimaautomatik,,Hinten,"Front-, Seiten- und weitere Airbags",Utopiablau Metallic,Blau Metallic,"Stoff, Schwarz",,,,,,,,,,,,,"ABS
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Gepäckraumabtrennung
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sommerreifen
Sportfahrwerk
Sportsitze
Sprachsteuerung
Start/Stopp-Automatik
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Audi A1 Sportback S line 40 TFSI S tr.,28.450 €,Unfallfrei,"Limousine, Jahreswagen",Deutsche Ausführung,,5.984 km,1.984 cm³,147 kW (200 PS),Benzin,,1,5,4/5,Automatik,Euro6d-TEMP,4 (Grün),05/2019,05/2022,2-Zonen-Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",Pythongelb Metallic,Gelb Metallic,"Stoff, Schwarz",https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/AvYAAOSwxe5ejX0i/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YlQAAOSw1Ldea0b6/$_57.jpg,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/GdYAAOSwETBejX0i/$_57.jpg,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/cdMAAOSwRVRejX0i/$_57.jpg,,,,,,,,,"ABS
Abstandswarner
Ambiente-Beleuchtung
Android Auto
Apple CarPlay
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Induktionsladen für Smartphones
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Musikstreaming integriert
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Partikelfilter
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Soundsystem
Sportfahrwerk
Sportpaket
Sportsitze
Sprachsteuerung
Spurhalteassistent
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Traktionskontrolle
Tuner/Radio
Volldigitales Kombiinstrument
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Audi A1 Sportback sport 1.0 TFSI 5-G. PDC DAB,18.400 €,,Limousine,Deutsche Ausführung,"ca. 4,4 l/100km (kombiniert)
ca. 5,2 l/100km (innerorts)
ca. 3,9 l/100km (außerorts)",3.600 km,999 cm³,70 kW (95 PS),Benzin,ca. 104 g/km (kombiniert),1,4,4/5,Schaltgetriebe,Euro6d-TEMP,4 (Grün),12/2018,12/2021,Klimaautomatik,,Hinten,"Front-, Seiten- und weitere Airbags",Misanorot Perleffekt,Rot Metallic,"Stoff, Schwarz",https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/dlsAAOSw3ftejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YlQAAOSw1Ldea0b6/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/mYYAAOSwqG1ejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/4YgAAOSwVWFejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/IIoAAOSwgQlejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/b9oAAOSwhtJejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/Fp8AAOSwfZpejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/UuAAAOSwlcZejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/UuAAAOSwlcZejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/ZYQAAOSwmWdejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/DGMAAOSwIlBejXzB/$_57.jpg,https://i.ebayimg.com/00/s/MTA2NVgxNjAw/z/X2YAAOSwtkhejXzB/$_57.jpg,"ABS
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Gepäckraumabtrennung
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Partikelfilter
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sommerreifen
Sportfahrwerk
Sportsitze
Sprachsteuerung
Start/Stopp-Automatik
Tempomat
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Audi Zentrum Berlin - Standort Adlershof,12489,Berlin,Rudower Chaussee 47,+49 (0)30 20169069,4.4,43,08.04.2020
Ford B-Max 1.6 Titanium Automatik Sony/PDC/Winterpake,12.980 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 6,4 l/100km (kombiniert)",16.500 km,1.596 cm³,77 kW (105 PS),Benzin,,1,5,4/5,Automatik,Euro6,4 (Grün),12/2016,Neu,2-Zonen-Klimaautomatik,,Hinten,Front-Airbags,Polar-Silber Metallic (SILBER),Silber Metallic,"Stoff, Schwarz",,,,,,,,,,,,,"ABS
Armlehne
Beheizbare Frontscheibe
Berganfahrassistent
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Gepäckraumabtrennung
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Raucherpaket
Regensensor
Reifendruckkontrolle
Reserverad
Scheckheftgepflegt
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Soundsystem
Sprachsteuerung
Traktionskontrolle
USB
Winterpaket
Zentralverriegelung",Dehn-Automobile Gruppe,14772,Brandenburg an der Havel,"Münstersche Straße 1a,",+49 (0)3381 727575,4.8,8,07.04.2020
