Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Schachtschneider Automobile e.K.,"Ulmenstr. 4
14482 Potsdam
Schachtschneider Automobile e.K.,"Ulmenstr. 4
14482 Potsdam
Deutschland",9490,9038,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,Opel Adam 1.2 Open Air Faltdach Klima Bluetooth ,"<p>
<strong>Abholadresse</strong>
Ulmenstr. 4
14482 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
30.348 km<br>
<strong>Hubraum</strong>
1.229 cm³<br>
<strong>Leistung</strong>
51 kW (69 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 5,3 l/100km (kombiniert)<br>
ca. 7,3 l/100km (innerorts)<br>
ca. 4,3 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 125 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
2/3<br>
<strong>Anzahl Sitzplätze</strong>
4<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
04/2016<br>
<strong>Anzahl der Fahrzeughalter</strong>
2<br>
<strong>HU</strong>
04/2021<br>
<strong>Klimatisierung</strong>
Klimaanlage<br>
<strong>Farbe (Hersteller)</strong>
Arctic White<br>
<strong>Farbe</strong>
Weiß<br>
<strong>Innenausstattung</strong>
Teilleder, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Isofix, Lederlenkrad, Leichtmetallfelgen, Multifunktionslenkrad, Nichtraucher-Fahrzeug, Pannenkit, Reifendruckkontrolle, Scheckheftgepflegt, Schiebedach, Servolenkung, Tagfahrlicht, Tempomat, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Opel,,"Marke_Opel, Typ_Kleinwagen, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_bis 70 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Weiß, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Mittel (200 bis 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,387,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1ywAAOSw7WBe9ajq/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/I~cAAOSw8zJe9ajq/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/jgEAAOSwKRte9ajr/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/npoAAOSwKThe9ajq/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/5cEAAOSwMTde9ajq/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/KKQAAOSwpZhe9ajr/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/96gAAOSwR6le9ajq/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/UJIAAOSwMVZe9ajr/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Ir4AAOSwOahe9ajr/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/tu8AAOSwmMBe9ajq/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/zcQAAOSwS4he9ajq/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/W18AAOSw35Be9ajq/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/mGQAAOSwaYle9ajq/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/nTMAAOSwaL5e9ajq/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/JRkAAOSw1T1e9ajq/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1ywAAOSw7WBe9ajq/$_27.JPG,16,,,,,,,,,,
,,,8990,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,405,,FALSCH,WAHR
,,,8943,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,422,,FALSCH,WAHR
,,,8895,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,439,,FALSCH,WAHR
,,,8848,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,457,,FALSCH,WAHR
,,,8857,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,385,,FALSCH,WAHR
,,,8794,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,402,,FALSCH,WAHR
,,,8731,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,420,,FALSCH,WAHR
,,,8667,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,437,,FALSCH,WAHR
,,,8724,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,373,,FALSCH,WAHR
,,,8645,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,390,,FALSCH,WAHR
,,,8566,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,408,,FALSCH,WAHR
,,,8487,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,8591,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,365,,FALSCH,WAHR
,,,8496,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,382,,FALSCH,WAHR
,,,8401,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,400,,FALSCH,WAHR
,,,8306,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,435,,FALSCH,WAHR
,,,8457,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,375,,FALSCH,WAHR
,,,8347,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,392,,FALSCH,WAHR
,,,8236,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,8125,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,427,,FALSCH,WAHR
,,,8324,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,369,,FALSCH,WAHR
,,,8198,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,386,,FALSCH,WAHR
,,,8071,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,403,,FALSCH,WAHR
,,,7945,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,421,,FALSCH,WAHR
,,,8191,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,364,,FALSCH,WAHR
,,,8049,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,381,,FALSCH,WAHR
,,,7906,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,399,,FALSCH,WAHR
,,,7764,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,416,,FALSCH,WAHR
,,,8058,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,360,,FALSCH,WAHR
,,,7900,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,377,,FALSCH,WAHR
,,,7742,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,395,,FALSCH,WAHR
,,,7583,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,412,,FALSCH,WAHR
,,,7925,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,357,,FALSCH,WAHR
,,,7751,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,374,,FALSCH,WAHR
,,,7577,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,392,,FALSCH,WAHR
,,,7403,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,409,,FALSCH,WAHR
,,,7791,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,354,,FALSCH,WAHR
,,,7602,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,371,,FALSCH,WAHR
,,,7412,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,389,,FALSCH,WAHR
,,,7222,Opel-Adam-1.2-Open-Air-Faltdach-Klima-Bluetooth-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,406,,FALSCH,WAHR
Schachtschneider Automobile e.K.,"Ulmenstr. 4
14482 Potsdam
Deutschland",13990,13403,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,Opel Adam 1.4 120 Jahre IntelliLink Klimaaut PDC ,"<p>
<strong>Abholadresse</strong>
Ulmenstr. 4
14482 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
9.902 km<br>
<strong>Hubraum</strong>
1.398 cm³<br>
<strong>Leistung</strong>
64 kW (87 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 5,6 l/100km (kombiniert)<br>
ca. 7,0 l/100km (innerorts)<br>
ca. 4,8 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 154 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
2/3<br>
<strong>Anzahl Sitzplätze</strong>
4<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
04/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Berry Red Perleffekt<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Allwetterreifen, Android Auto, Apple CarPlay, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, Leichtmetallfelgen, Lichtsensor, Multifunktionslenkrad, Nichtraucher-Fahrzeug, Pannenkit, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Sprachsteuerung, Start/Stopp-Automatik, Tagfahrlicht, Tempomat, Totwinkel-Assistent, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Opel,,"Marke_Opel, Typ_Kleinwagen, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_70 bis 100 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Rot, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,467,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1hUAAOSwG~xfIsSR/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/7vkAAOSwPslfIsSR/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/C3gAAOSweKZfIsSR/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/t44AAOSwyH9fIsSR/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/YN8AAOSwPHhfIsSR/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Q7oAAOSwv2VfIsSR/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/u-4AAOSw2jdfIsSR/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/6cgAAOSwVoFfIsSR/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ItAAAOSwmwxfIsSR/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/cMAAAOSwIOJfIsSR/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/SP0AAOSwsnhfIsSR/$_27.JPG,11,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/khAAAOSwNZFfIsSR/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/f2MAAOSwEmFfIsSR/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/gDEAAOSwm7VfIsSR/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1hUAAOSwG~xfIsSR/$_27.JPG,15,,,,,,,,,,,,
,,,13333,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,493,,FALSCH,WAHR
,,,13263,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,519,,FALSCH,WAHR
,,,13193,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,545,,FALSCH,WAHR
,,,13123,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,570,,FALSCH,WAHR
,,,13147,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,473,,FALSCH,WAHR
,,,13054,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,499,,FALSCH,WAHR
,,,12961,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,525,,FALSCH,WAHR
,,,12867,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,550,,FALSCH,WAHR
,,,12961,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,461,,FALSCH,WAHR
,,,12845,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,487,,FALSCH,WAHR
,,,12728,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,513,,FALSCH,WAHR
,,,12612,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,538,,FALSCH,WAHR
,,,12776,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,453,,FALSCH,WAHR
,,,12636,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,479,,FALSCH,WAHR
,,,12496,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
,,,12356,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,549,,FALSCH,WAHR
,,,12590,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,463,,FALSCH,WAHR
,,,12427,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,489,,FALSCH,WAHR
,,,12264,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,515,,FALSCH,WAHR
,,,12100,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,541,,FALSCH,WAHR
,,,12404,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,457,,FALSCH,WAHR
,,,12218,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,483,,FALSCH,WAHR
,,,12031,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,11845,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,534,,FALSCH,WAHR
,,,12219,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,452,,FALSCH,WAHR
,,,12009,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,11799,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,504,,FALSCH,WAHR
,,,11589,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,529,,FALSCH,WAHR
,,,12033,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,448,,FALSCH,WAHR
,,,11800,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,474,,FALSCH,WAHR
,,,11567,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,500,,FALSCH,WAHR
,,,11333,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,526,,FALSCH,WAHR
,,,11847,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,445,,FALSCH,WAHR
,,,11591,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,471,,FALSCH,WAHR
,,,11334,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,497,,FALSCH,WAHR
,,,11078,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,522,,FALSCH,WAHR
,,,11661,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,443,,FALSCH,WAHR
,,,11382,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,468,,FALSCH,WAHR
,,,11102,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,494,,FALSCH,WAHR
,,,10822,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,520,,FALSCH,WAHR
